ProductID,ProductName,Brand,Category,CPUBrand,CPUFamily,GPUType,GPUModel,RamCapacity,RamType,StorageCapacity,StorageType,DisplaySize,DisplayResolution,DisplayRefreshRate,OSFamily,DesignWeight,IsAiLaptop,IsAvailable
P2237,"Laptop Asus Vivobook S16 S3607VA-RP056WS | i7-13620H, 16GB",Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.7,True,True
P2238,Laptop HP Victus 16-r0298TX - AE0N5PA | RTX 4060,HP,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.31,False,True
P2239,"Laptop Lenovo V14 G4 IRU - 83A000FQVN | i5-13420H, 16GB",Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P2240,"Laptop Lenovo ThinkPad T16 Gen 4 - 21QE000DVN | U7-255H, 32GB",Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.81,True,True
P2241,"Laptop Dell DC15255 - DC5R5802W1 | R5 7530U, 16GB",Dell,Office,AMD,AMD Ryzen,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,,False,True
P2242,"HP OmniBook X Flip 14-fm0076TU - BZ7P6PA | U7-258V, 32GB",HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,,True,True
P2243,"Laptop Dell Inspiron 5441 - 5MNK1 | Snap X1P64100, 16GB",Dell,Office,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.67,True,True
P2244,"Laptop Asus Vivobook 15 M1502NAQ-BQ031W | R7 170, 16GB",Asus,Office,AMD,AMD Ryzen,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P2245,"Laptop HP ProBook 4 G1i - BQ5B4PT | U5-225H, 16GB",HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,True,True
P2246,Laptop HP Victus 15 fa2731TX (B85LNPA) | RTX 3050,HP,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.29,False,True
P2247,Laptop Acer Nitro V 15 ProPanel ANV15-41-R7CR | RTX 4050,Acer,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,True,True
P2248,"Laptop Acer Aspire Lite 15 AL15-72P-581V | i5-13500H, 16GB",Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P2249,Laptop Acer Aspire 7 A715-59G-78WG | RTX 3050,Acer,Office,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.99,True,True
P2250,Laptop Msi Katana 15 HX B14WEK-027VN | RTX 5050,MSI,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.4,True,True
P2251,Laptop HP Victus 16-s0140AX - 9Q987PA | RTX 4050,HP,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.31,True,True
P2252,"Laptop Msi Modern 15 F13MG-082VN | i5-1335U, 16GB",MSI,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P2253,MacBook Pro M5 Max 16 inch 2026 (18 CPU/ 40 GPU/ 48GB/ 2TB),Apple,Creator,Apple,Apple M-Series,Unified,Apple GPU,48.0,Unified,,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,MacOS,2.14,False,True
P2254,Laptop Asus TUF Gaming F16 FX608JMR-RV048W | RTX 5060,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,True,True
P2255,Laptop Asus TUF Gaming F16 FX608JHR-RV037W | RTX 5050,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,True,True
P2256,Laptop Acer Nitro V 16 ProPanel ANV16-41-R6ZY | RTX 3050,Acer,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.1,True,True
P2257,"Laptop Asus Zenbook 14 UM3406GA-QD075WS | R7 445, 16GB",Asus,Office,AMD,AMD Ryzen AI,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.2,True,True
P2258,Laptop Msi Prestige 14 Flip AI+ D3MTG-021VN (Ultra 9-386H/ 32GB/ 1TB/ Windows 11 Home),MSI,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P2259,"Laptop Msi Modern 15 H C2RMG-287VN | Core 7 240H, 16GB",MSI,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P2260,"Laptop Asus Zenbook 14 UX3405CA-ST628W | U5-225H, 16GB",Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,True,True
P2261,"Laptop Asus Zenbook 14 UX3405CA-ST629W | U7-255H, 32GB",Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,True,True
P2262,Laptop HP Omen 16-am0180TX - BX8Y6PA | RTX 5050,HP,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.43,True,True
P2263,Acer Nitro V 16 AI ProPanel ANV16S-61-R0B8 | RTX 5050,Acer,Gaming,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,True,True
P2264,MacBook Pro M4 14 inch 2025 24GB 512GB | Sẵn Giá Tốt,Apple,Creator,Apple,Apple M-Series,Unified,Apple GPU,,Unified,,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,False,True
P2265,Laptop Msi Katana B14WEK-286VN | RTX 5050,MSI,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.4,True,True
P2266,"Laptop Dell 16 DC16250 - 71076092 | Core 5 120U, 16GB",Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,,False,True
P2267,Laptop Msi Prestige 16 AI+ C3MG-024VN (Ultra 9X-388H/ 32GB/ 1TB/ Windows 11 Home),MSI,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.5,True,True
P2268,"Laptop Msi Prestige 14 AI+ Evo C2VMG-020VN | U7-258V, 32GB",MSI,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.7,True,True
P2269,"Laptop HP Probook 440 G11 - A74BHPT | U7-155U, 16GB",HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,True,True
P2270,"Laptop Msi Modern 15 F13MG-667VN_16G | i5-1334U, 16GB",MSI,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P2271,"Lenovo ThinkBook 14 G8 IAL - 21SJ0070VN | U5-225H, 16GB",Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.36,True,True
P2272,MacBook Air M4 15 inch 2025 16GB 512GB | Chính Hãng,Apple,Office,Apple,Apple M-Series,Unified,Apple GPU,,Unified,,SSD,"15.6"" - 16.0""",2K - 3K,60 - 90,MacOS,1.51,False,True
P2273,"Laptop Asus ExpertBook P1 P1403CVA-S61134W | i5-13420H, 16GB",Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,True,True
P2274,"Laptop Asus Vivobook S16 S5606CA-RI171WS | U7-255H, 16GB",Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.7,True,True
P2275,"Laptop Asus Zenbook 14 UM3406GA-QD073WS | R7 445, 32GB",Asus,Office,AMD,AMD Ryzen AI,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.2,True,True
P2276,MacBook Air M5 15 inch 2026 24GB 1TB | Trả góp 0%,Apple,Office,Apple,Apple M-Series,Unified,Apple GPU,24.0,Unified,,SSD,"15.6"" - 16.0""",2K - 3K,60 - 90,MacOS,1.51,False,True
P2277,Laptop Lenovo Legion 5 15IRX10 - 83LY00HQVN | RTX 5060,Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.9,True,True
P2278,Laptop Acer Nitro V 16 ProPanel ANV16-41-R36Y | RTX 4050,Acer,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.1,True,True
P2279,"Laptop HP OmniBook 5 AI 16-af1054TU - C1MN8PA | U7-255U, 32GB",HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,,True,True
P2280,Laptop Asus TUF Gaming F16 FX608JH-RV131W | RTX 5050,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,True,True
P2281,MacBook Pro M5 14 inch 2025 16GB 1TB 96W | Trả góp 0%,Apple,Creator,Apple,Apple M-Series,Unified,Apple GPU,16.0,Unified,,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,False,True
P2282,"Laptop Dell 15 DC15250 - CPH99 | i5-1334U, 16GB",Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,,False,True
P2283,Apple MacBook Pro M5 14.2 inch (10CPU / 10GPU/ 32GB/ 512GB),Apple,Creator,Apple,Apple M-Series,Unified,Apple GPU,,Unified,,SSD,"13"" - 14.5""",2K - 3K,120 - 165,MacOS,1.55,False,True
P2284,Laptop Acer Aspire 7 A715-59G-53GZ (Core 5 210H/ GeForce RTX™ 3050/ 16GB/ 512GB/ Win 11 Home SL),Acer,Office,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.99,True,True
P2285,Laptop Gigabyte Gaming A16 CVHI3VNC94SH | RTX 5060,Gigabyte,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,,False,True
P2286,"Laptop HP 14-ep1007TU - 9Z2W1PA | Core 7 150U, 16GB",HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P2287,"Laptop Acer Aspire 14 AI A14-52M-71YQ | U7-256V, 16GB",Acer,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,True,True
P2288,Laptop Acer Aspire 7 A715-59G-57TU | RTX 3050,Acer,Office,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.99,True,True
P2289,"Laptop Dell Inspiron T7430 - N7430I58W1 | i5-1335U, 8GB",Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.67,False,True
P2290,"Laptop Lenovo V14 G5 IRL - 83HD0035VN | Core 7 240H, 16GB",Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P2291,Laptop Asus ROG Zephyrus G16 GU605CR-QR265WS | RTX 5070Ti,Asus,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.65,True,True
P2292,Laptop Asus Gaming V16 V3607VU-RP216W | RTX 4050,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,,True,True
P2293,Laptop Asus ROG Zephyrus G14 GA403WM-QS051WS | RTX 5060,Asus,Gaming,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.5,True,True
P2294,Laptop Asus TUF Gaming F16 FX607VJ-RL034W | RTX 3050,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,False,True
P2295,"Laptop Dell 14 DC14250 - C3U085W11SLU | Core 3 100U, 8GB",Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,False,True
P2296,Laptop Acer Gaming Nitro V 15 ProPanel ANV15-52-59RR | RTX 5050,Acer,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,True,True
P2297,Laptop Asus TUF Gaming F16 FX608JPR-RV044W | RTX 5070,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,True,True
P2298,"Laptop HP 250R G9 - AX3C8AT | i3-1315U, 8GB",HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P2299,"Lenovo ThinkPad T14s Gen 6 - 21R10005VN | U5-225U, 16GB",Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.34,True,True
P2300,"Lenovo IdeaPad Flex 5 14ABR8 - 82XX00FWVN | R7 5825U, 16GB",Lenovo,Office,AMD,AMD Ryzen,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,False,True
P2301,"Asus Vivobook 16 A1607QA-MB067WS | Snap X126100, 16GB",Asus,Office,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P2302,Laptop Lenovo LOQ Essential 15IAX9E - 83LK0079VN | RTX 3050,Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,False,True
P2303,Laptop Acer Nitro V 15 ProPanel ANV15-51-56D5 | RTX 3050,Acer,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,False,True
P2304,Laptop Asus TUF Gaming A16 FA608PP-RV089W (Ryzen 9 8940HX/ GeForce RTX™ 5070/ 16GB/ 512GB/ Windows 11 Home),Asus,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,True,True
P2305,MacBook Pro M5 Pro 16 inch 2026 (18 CPU/ 20 GPU/ 24GB/ 1TB),Apple,Creator,Apple,Apple M-Series,Unified,Apple GPU,24.0,Unified,,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,MacOS,2.14,False,True
P2306,"Laptop Acer Aspire 5 A515-58P-702Q | i7-13620H, 16GB",Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P2307,"Laptop Asus Vivobook S16 S3607CA-SH083WS | U7-255H, 16GB",Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P2308,"Lenovo IdeaPad Flex 5 14ABR8 - 82XX00FVVN | R5 5625U, 16GB",Lenovo,Office,AMD,AMD Ryzen,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,False,True
P2309,Acer Predator Helios Neo 14 PHN14-51-96HG | RTX 4070,Acer,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,,DDR5 / LPDDR5,,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.6,True,True
P2310,Laptop Asus Gaming V16 V3607VH-RP025W | RTX 5050,Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,,True,True
P2311,Laptop Acer Gaming Nitro Lite 16 NL16-71G-71FN,Acer,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,True,True
P2312,"Laptop Asus Zenbook 14 UX3405CA-PZ187WS | U5-225H, 16GB",Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,True,True
P2313,Laptop Msi Stealth 16 AI+ B3WG-008VN (Ultra 9-386H/ GeForce RTX™ 5070/ 32GB/ 1TB/ Win 11 Home),MSI,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.1,True,True
P2314,Laptop Msi Cyborg 15 A13VEK-2089VN | RTX 4050,MSI,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.98,False,True
P2315,"Laptop Asus ExpertBook P5 P5405CSA-NZ0017W | U7-258V, 32GB",Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.4,True,True
P2316,Laptop Lenovo ThinkPad X13 Gen 6 - 21RK00AUVN (Ultra 7-255H/ 32GB/ 1TB/ Win 11 Pro),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,0.93,True,True
P2317,"Laptop HP OmniBook 5 Flip 14-fp0055TU - BZ7Q4PA | Core 7 150U, 24GB",HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,24.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,,False,True
P2318,"Asus Vivobook S14 S3407QA-SF043WS | Snap X126100, 16GB",Asus,Office,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,True,True
P2319,"Laptop Dell 15 DC15250 - i7U161W11SLU | i7-1355U, 16GB",Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,,False,True
P2320,"Laptop Asus Vivobook 15 X1504VA-BQ265W | Core 5 120U, 16GB",Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,True,True
P2321,Laptop Asus TUF Gaming A14 FA401KM-RG010WS | RTX 5060,Asus,Gaming,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.46,True,True
P2322,Laptop Acer Predator Triton 14 AI PT14-52T-99TU | RTX 5070,Acer,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,2048.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.6,True,True
P2323,"Laptop HP Laptop 15-fc0024AU -  D0BH2PA | R5 7520U, 16GB",HP,Office,AMD,AMD Ryzen,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,,False,True
P2324,"Laptop Dell 15 DC15250 - DC5I7748W1 | i7-1355U, 16GB",Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,,False,True
P2325,"Laptop HP Envy X360 14-fc0156TU - AY8W4PA | U7-155U, 16GB",HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.39,True,True
P2326,"Lenovo ThinkPad X9-15 Gen 1 - 21Q60051VN | U5-228V, 32GB",Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.4,True,True
P2327,Laptop Acer Aspire 7 A715-59G-55MD | RTX 3050,Acer,Office,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.99,True,True
P2328,Laptop Msi Crosshair 16 HX AI D2XWGKG-034VN | RTX 5070,MSI,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,,True,True
P2329,"Laptop Dell 16 Plus DB16250 - X65NW9 | U9-288V, 32GB",Dell,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,2048.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,,True,True
P2330,Laptop Gigabyte Gaming A16 CMHI2VN894SH | RTX 4050,Gigabyte,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,,False,True
P2331,"Laptop Lenovo IdeaPad Slim 3 15ARP10 - 83K700GDVN | Ryzen 5 7535HS, 16GB",Lenovo,Office,AMD,AMD Ryzen,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.62,False,True
P2332,"Laptop Asus Vivobook X1404VA-NK394W | i3-1315U, 8GB",Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,False,True
